STATE,DISTRICT,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,HARDNESS,QUALITY
Madhya Pradesh,Chhatarpur,7.51,660.0,0.0,350.0,20.0,11.0,17.0,0.05,212.0,53.0,20.0,68.0,1.9,0.6,32.0,429.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.01,353.0,0.0,79.0,20.0,45.0,30.0,0.125,150.0,48.0,7.0,8.0,3.0,0.06,29.0,230.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.1,907.0,0.0,378.0,70.0,36.0,3.0,0.0,370.0,80.0,41.0,36.0,2.3,0.48,33.0,590.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,7.88,1049.0,0.0,207.0,82.0,150.0,68.0,0.0,460.0,144.0,24.0,24.0,1.8,0.33,38.0,682.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,7.98,844.0,0.0,238.0,75.0,55.0,55.0,0.1,270.0,80.0,17.0,65.0,2.7,0.2,22.0,549.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.16,856.0,0.0,238.0,100.0,35.0,56.0,0.0,315.0,102.0,15.0,48.0,2.1,0.05,26.0,556.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.02,1172.0,0.0,287.0,140.0,36.0,123.0,0.0,360.0,122.0,13.0,100.0,2.7,0.4,21.0,762.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.16,584.0,0.0,183.0,32.0,48.0,35.0,0.0,175.0,54.0,10.0,45.0,6.8,0.31,30.0,379.0,Hard,Safe
Madhya Pradesh,Chhindwara,7.97,662.0,0.0,336.0,20.0,5.0,20.0,0.0,240.0,66.0,18.0,40.0,2.0,0.21,39.0,430.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.03,963.0,0.0,305.0,87.0,18.0,92.0,0.12,300.0,92.0,17.0,78.0,2.7,0.05,32.0,626.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.08,974.0,0.0,390.0,75.0,9.0,55.0,0.0,320.0,104.0,15.0,75.0,2.1,0.24,40.0,633.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.06,1367.0,0.0,427.0,160.0,25.0,85.0,0.1,465.0,126.0,36.0,98.0,2.1,0.03,33.0,889.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.04,725.0,0.0,342.0,15.0,10.0,50.0,0.0,255.0,70.0,19.0,45.0,2.0,0.16,39.0,471.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.06,680.0,0.0,305.0,27.0,10.0,43.0,0.0,255.0,52.0,30.0,36.0,2.8,0.24,25.0,442.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.08,682.0,0.0,299.0,27.0,8.0,46.0,0.0,250.0,80.0,12.0,39.0,1.7,0.06,34.0,443.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.03,465.0,0.0,67.0,65.0,45.0,25.0,0.0,30.0,6.0,4.0,86.0,1.7,1.21,42.0,302.0,Soft,Safe
Madhya Pradesh,Chhindwara,8.07,858.0,0.0,317.0,82.0,10.0,40.0,0.185,345.0,110.0,17.0,38.0,2.4,0.25,32.0,558.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.05,410.0,0.0,201.0,12.0,8.0,3.0,0.0,115.0,36.0,6.0,38.0,2.2,0.34,42.0,267.0,Moderately,Safe
Madhya Pradesh,Chhindwara,7.69,1314.0,0.0,268.0,200.0,18.0,154.0,0.0,490.0,160.0,22.0,72.0,4.0,0.16,28.0,854.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,7.9,211.0,0.0,79.0,10.0,9.0,13.0,0.0,70.0,20.0,5.0,13.0,1.9,0.03,30.0,137.0,Moderately,Safe
Madhya Pradesh,Chhindwara,7.8,1635.0,0.0,317.0,300.0,25.0,120.0,0.0,720.0,132.0,95.0,42.0,2.1,0.2,30.0,1063.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.07,578.0,0.0,226.0,35.0,32.0,12.0,0.0,80.0,26.0,4.0,92.0,2.3,0.55,29.0,375.0,Moderately,Safe
Madhya Pradesh,Chhindwara,7.85,851.0,0.0,329.0,42.0,28.0,63.0,0.0,305.0,76.0,28.0,50.0,3.9,0.6,25.0,553.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.0,922.0,0.0,299.0,72.0,22.0,103.0,0.0,320.0,68.0,36.0,61.0,2.4,0.28,32.0,599.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,7.72,1273.0,0.0,323.0,140.0,40.0,140.0,0.0,395.0,114.0,27.0,108.0,3.0,0.28,28.0,827.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,8.04,667.0,0.0,214.0,30.0,25.0,93.0,0.0,195.0,64.0,9.0,60.0,2.2,0.46,26.0,434.0,Hard,Safe
Madhya Pradesh,Chhindwara,7.85,606.0,0.0,262.0,17.0,18.0,41.0,0.125,195.0,62.0,10.0,45.0,1.7,0.23,35.0,394.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.1,864.0,0.0,458.0,17.0,10.0,12.0,0.0,260.0,48.0,34.0,75.0,3.6,0.24,42.0,562.0,Hard,Safe
Madhya Pradesh,Chhindwara,8.06,812.0,0.0,427.0,25.0,10.0,5.0,0.0,220.0,60.0,17.0,82.0,2.8,0.71,40.0,528.0,Hard,Safe
Madhya Pradesh,Chhindwara,7.9,1030.0,0.0,323.0,82.0,15.0,123.0,0.1,375.0,116.0,21.0,60.0,1.9,0.33,27.0,670.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,7.94,935.0,0.0,232.0,117.0,35.0,64.0,0.0,290.0,102.0,9.0,78.0,1.6,0.06,26.0,608.0,Hard,Moderately Safe
Madhya Pradesh,Chhindwara,7.81,781.0,0.0,140.0,97.0,45.0,100.0,0.0,315.0,90.0,22.0,32.0,3.3,0.05,35.0,508.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.68,1368.0,0.0,336.0,162.0,62.0,104.0,0.0,298.0,63.0,34.0,169.0,12.9,0.87,31.0,889.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.99,629.0,0.0,181.0,62.0,20.0,56.0,0.0,162.0,34.0,18.0,67.0,1.8,0.35,25.0,409.0,Hard,Safe
Madhya Pradesh,Damoh,7.74,429.0,0.0,131.0,47.0,18.0,16.0,0.0,101.0,24.0,10.0,49.0,2.7,0.21,26.0,279.0,Moderately,Safe
Madhya Pradesh,Damoh,7.32,1096.0,0.0,305.0,152.0,32.0,21.0,0.0,217.0,59.0,17.0,145.0,1.8,0.28,43.0,712.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.87,807.0,0.0,283.0,72.0,16.0,49.0,0.0,237.0,63.0,20.0,76.0,1.1,0.45,16.0,525.0,Hard,Safe
Madhya Pradesh,Damoh,7.34,973.0,0.0,240.0,131.0,59.0,28.0,0.0,126.0,32.0,11.0,162.0,2.9,0.64,33.0,632.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.59,701.0,0.0,173.0,101.0,42.0,12.0,0.0,157.0,34.0,17.0,89.0,1.5,0.56,25.0,456.0,Hard,Safe
Madhya Pradesh,Damoh,7.73,646.0,0.0,223.0,62.0,25.0,19.0,0.0,116.0,24.0,14.0,92.0,1.8,0.39,26.0,420.0,Moderately,Safe
Madhya Pradesh,Damoh,7.56,599.0,0.0,163.0,45.0,38.0,55.0,0.0,162.0,36.0,17.0,58.0,1.4,0.67,38.0,389.0,Hard,Safe
Madhya Pradesh,Damoh,7.63,545.0,0.0,127.0,72.0,23.0,37.0,0.0,91.0,20.0,10.0,81.0,1.7,0.38,24.0,354.0,Moderately,Safe
Madhya Pradesh,Damoh,7.52,1264.0,0.0,350.0,156.0,56.0,43.0,0.0,318.0,67.0,37.0,144.0,1.9,1.47,22.0,822.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.71,962.0,0.0,308.0,111.0,33.0,29.0,0.0,273.0,59.0,31.0,96.0,2.1,0.42,31.0,625.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.56,1574.0,0.0,574.0,141.0,52.0,42.0,0.0,525.0,152.0,36.0,112.0,10.2,1.21,38.0,1023.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.41,1998.0,0.0,556.0,272.0,72.0,36.0,0.0,444.0,131.0,28.0,242.0,8.9,0.78,42.0,1299.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.58,1529.0,0.0,489.0,186.0,36.0,32.0,0.0,399.0,99.0,37.0,165.0,1.5,0.54,55.0,994.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.24,1555.0,0.0,513.0,139.0,58.0,84.0,0.0,399.0,83.0,47.0,170.0,2.3,0.67,45.0,1011.0,Hard,Moderately Safe
Madhya Pradesh,Damoh,7.64,497.0,0.0,157.0,40.0,19.0,40.0,0.0,162.0,36.0,17.0,37.0,1.9,0.12,19.0,323.0,Hard,Safe
Madhya Pradesh,Datia,7.49,1056.0,0.0,519.0,22.0,28.0,40.0,0.0,355.0,104.0,23.0,85.0,3.5,0.46,22.0,686.0,Hard,Moderately Safe
